time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
115.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.35      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.36      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.37      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.38      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.39      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.40      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.41      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.42      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.43      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.44      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.45      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.46      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.47      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.48      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.49      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.50      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.51      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.52      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.53      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.54      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.55      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.56      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.57      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.58      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.59      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.60      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.61      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.62      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.63      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.64      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.78      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.79      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.80      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.81      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.82      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.83      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.84      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.85      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.86      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.87      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.88      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.89      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.90      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.91      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.92      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.93      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.94      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.95      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.96      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.97      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.98      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
115.99      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.00      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.01      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.02      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.03      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.04      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.05      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.06      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.07      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.08      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.09      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.10      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.11      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.12      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.13      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.14      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.15      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.16      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.17      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.18      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.19      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.20      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.21      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.35      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.36      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.37      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.38      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.39      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.40      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.41      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.42      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.43      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.44      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.45      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.46      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.47      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.48      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.49      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.50      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.51      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.52      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.53      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.54      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.55      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.56      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.57      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.58      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.59      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.60      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.61      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.62      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.63      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.64      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.78      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.79      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.80      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.81      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.82      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.83      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.84      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.85      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.86      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.87      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.88      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.89      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.90      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.91      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.92      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.93      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.94      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.95      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.96      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.97      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.98      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
116.99      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.00      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.01      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.02      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.03      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.04      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.05      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.06      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.07      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.08      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.09      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.10      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.11      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.12      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.13      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.14      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.15      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.16      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.17      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.18      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.19      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.20      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.21      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.35      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.36      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.37      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.38      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.39      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.40      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.41      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.42      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.43      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.44      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.45      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.46      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.47      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.48      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.49      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.50      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.51      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.52      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.53      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.54      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.55      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.56      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.57      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.58      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.59      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.60      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.61      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.62      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.63      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.64      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.78      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.79      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.80      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.81      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.82      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.83      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.84      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.85      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.86      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.87      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.88      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.89      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.90      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.91      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.92      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.93      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.94      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.95      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.96      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.97      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.98      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
117.99      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.00      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.01      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.02      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.03      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.04      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.05      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.06      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.07      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.08      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.09      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.10      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.11      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.12      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.13      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.14      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.15      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.16      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.17      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.18      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.19      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.20      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.21      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.35      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.36      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.37      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.38      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.39      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.40      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.41      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.42      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.43      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.44      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.45      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.46      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.47      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.48      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.49      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.50      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.51      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.52      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.53      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.54      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.55      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.56      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.57      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.58      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.59      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.60      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.61      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.62      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.63      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.64      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.78      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.79      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.80      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.81      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.82      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.83      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.84      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.85      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.86      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.87      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
118.88      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
