time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
7.66        51.38       9.81        2.95        0.4830      0.00        251160.00   61.88       0.00        
7.67        51.48       9.84        2.95        0.4840      0.00        251680.00   62.25       0.00        
7.68        51.68       9.90        2.97        0.4850      0.00        252200.00   62.63       0.00        
7.69        51.78       9.93        2.97        0.4860      0.00        252720.00   63.38       0.00        
7.70        51.78       9.93        2.97        0.4860      0.00        252720.00   63.38       0.00        
7.71        51.88       9.96        2.97        0.4870      0.00        252720.00   63.38       0.00        
7.72        51.88       9.96        2.97        0.4870      0.00        253240.00   63.76       0.00        
7.73        51.98       9.99        2.98        0.4880      0.00        253760.00   64.14       0.00        
7.74        52.18       10.05       2.99        0.4890      0.00        254280.00   64.53       0.00        
7.75        52.28       10.08       2.99        0.4900      0.00        254280.00   64.91       0.00        
7.76        52.38       10.11       3.00        0.4910      0.00        254800.00   65.30       0.00        
7.77        52.48       10.14       3.00        0.4910      0.00        255320.00   65.69       0.00        
7.78        52.58       10.17       3.00        0.4920      0.00        255320.00   66.08       0.00        
7.79        52.58       10.17       3.00        0.4920      0.00        255840.00   66.47       0.00        
7.80        52.68       10.20       3.01        0.4930      0.00        256360.00   66.87       0.00        
7.81        52.78       10.23       3.02        0.4940      0.00        256880.00   67.26       0.00        
7.82        52.88       10.26       3.02        0.4950      0.00        257400.00   67.66       0.00        
7.83        53.09       10.32       3.03        0.4960      0.00        257400.00   68.06       0.00        
7.84        53.19       10.35       3.03        0.4960      0.00        257920.00   68.46       0.00        
7.85        53.30       10.38       3.03        0.4970      0.00        257920.00   68.86       0.00        
7.86        53.30       10.38       3.03        0.4970      0.00        258440.00   69.27       0.00        
7.87        53.40       10.41       3.04        0.4980      0.00        258960.00   69.68       0.00        
7.88        53.61       10.47       3.05        0.4990      0.00        259480.00   70.08       0.00        
7.89        53.61       10.47       3.05        0.4990      0.00        259480.00   70.49       0.00        
7.90        53.82       10.53       3.06        0.5000      0.00        260000.00   70.91       0.00        
7.91        53.92       10.56       3.06        0.5010      0.00        260000.00   71.32       0.00        
7.92        54.03       10.59       3.06        0.5020      0.00        260520.00   71.73       0.00        
7.93        54.14       10.62       3.07        0.5020      0.00        261040.00   72.15       0.00        
7.94        54.24       10.65       3.07        0.5030      0.00        261040.00   72.57       0.00        
7.95        54.35       10.68       3.08        0.5040      0.00        261560.00   72.99       0.00        
7.96        54.35       10.68       3.08        0.5040      0.00        262080.00   73.41       0.00        
7.97        54.56       10.75       3.08        0.5050      0.00        262080.00   73.84       0.00        
7.98        54.67       10.78       3.09        0.5060      0.00        262600.00   74.26       0.00        
7.99        54.78       10.81       3.09        0.5070      0.00        263120.00   74.69       0.00        
8.00        54.89       10.84       3.10        0.5070      0.00        263640.00   75.12       0.00        
8.01        54.99       10.87       3.10        0.5080      0.00        263640.00   75.55       0.00        
8.02        54.99       10.87       3.10        0.5080      0.00        264160.00   75.98       0.00        
8.03        55.21       10.93       3.11        0.5100      0.00        264680.00   76.42       0.00        
8.04        55.32       10.96       3.12        0.5100      0.00        265200.00   76.86       0.00        
8.05        55.43       10.99       3.12        0.5110      0.00        265200.00   77.29       0.00        
8.06        55.54       11.03       3.13        0.5110      0.00        265720.00   77.73       0.00        
8.07        55.54       11.03       3.13        0.5110      0.00        265720.00   78.18       0.00        
8.08        55.76       11.09       3.13        0.5120      0.00        266240.00   78.62       0.00        
8.09        55.76       11.09       3.13        0.5120      0.00        266240.00   79.07       0.00        
8.10        55.87       11.12       3.13        0.5130      0.00        266760.00   79.51       0.00        
8.11        55.98       11.15       3.14        0.5140      0.00        267280.00   79.96       0.00        
8.12        56.09       11.18       3.14        0.5150      0.00        267800.00   80.42       0.00        
8.13        56.21       11.21       3.15        0.5150      0.00        267800.00   80.87       0.00        
8.14        56.32       11.25       3.15        0.5160      0.00        268320.00   81.32       0.00        
8.15        56.54       11.31       3.16        0.5180      0.00        268840.00   81.78       0.00        
8.16        56.54       11.31       3.16        0.5180      0.00        269360.00   82.24       0.00        
8.17        56.77       11.37       3.17        0.5190      0.00        269880.00   82.70       0.00        
8.18        56.88       11.40       3.17        0.5200      0.00        269880.00   83.17       0.00        
8.19        57.00       11.44       3.18        0.5200      0.00        270400.00   83.63       0.00        
8.20        57.11       11.47       3.18        0.5210      0.00        270400.00   84.10       0.00        
8.21        57.23       11.50       3.19        0.5220      0.00        270920.00   84.57       0.00        
8.22        57.34       11.53       3.19        0.5230      0.00        271440.00   85.04       0.00        
8.23        57.46       11.56       3.20        0.5240      0.00        271960.00   85.51       0.00        
8.24        57.57       11.59       3.20        0.5250      0.00        272480.00   85.98       0.00        
8.25        57.69       11.63       3.21        0.5260      0.00        273000.00   86.46       0.00        
8.26        57.69       11.63       3.21        0.5260      0.00        273520.00   86.94       0.00        
8.27        57.81       11.66       3.22        0.5270      0.00        274040.00   87.42       0.00        
8.28        57.92       11.69       3.22        0.5270      0.00        274040.00   87.91       0.00        
8.29        58.16       11.76       3.23        0.5290      0.00        274560.00   88.39       0.00        
8.30        58.16       11.76       3.23        0.5290      0.00        275080.00   88.88       0.00        
8.31        58.27       11.79       3.24        0.5300      0.00        275600.00   89.37       0.00        
8.32        58.51       11.85       3.25        0.5310      0.00        276120.00   89.86       0.00        
8.33        58.63       11.89       3.25        0.5320      0.00        276120.00   90.36       0.00        
8.34        58.63       11.89       3.25        0.5320      0.00        276640.00   90.85       0.00        
8.35        58.87       11.95       3.26        0.5340      0.00        277160.00   91.35       0.00        
8.36        58.99       11.98       3.27        0.5350      0.00        277680.00   91.85       0.00        
8.37        59.11       12.02       3.27        0.5360      0.00        278200.00   92.35       0.00        
8.38        59.23       12.05       3.28        0.5360      0.00        278720.00   93.37       0.00        
8.39        59.23       12.05       3.28        0.5360      0.00        278720.00   93.37       0.00        
8.40        59.47       12.11       3.28        0.5370      0.00        279240.00   93.87       0.00        
8.41        59.47       12.11       3.28        0.5370      0.00        279240.00   94.38       0.00        
8.42        59.59       12.15       3.28        0.5380      0.00        279760.00   94.90       0.00        
8.43        59.83       12.21       3.30        0.5400      0.00        280280.00   95.41       0.00        
8.44        59.95       12.25       3.30        0.5400      0.00        280800.00   95.93       0.00        
8.45        60.08       12.28       3.30        0.5410      0.00        280800.00   96.45       0.00        
8.46        60.08       12.28       3.30        0.5410      0.00        281320.00   96.97       0.00        
8.47        60.32       12.35       3.31        0.5430      0.00        281840.00   97.49       0.00        
8.48        60.45       12.38       3.32        0.5440      0.00        282360.00   98.02       0.00        
8.49        60.57       12.41       3.33        0.5450      0.00        283400.00   99.08       0.00        
8.50        60.69       12.45       3.33        0.5460      0.00        283400.00   99.08       0.00        
8.51        60.69       12.45       3.33        0.5460      0.00        283920.00   99.61       0.00        
8.52        60.94       12.51       3.35        0.5470      0.00        284440.00   100.14      0.00        
8.53        61.07       12.55       3.35        0.5480      0.00        284440.00   100.68      0.00        
8.54        61.19       12.58       3.35        0.5490      0.00        284960.00   101.22      0.00        
8.55        61.19       12.58       3.35        0.5490      0.00        285480.00   101.76      0.00        
8.56        61.45       12.65       3.36        0.5510      0.00        286000.00   102.31      0.00        
8.57        61.45       12.65       3.36        0.5510      0.00        286520.00   102.85      0.00        
8.58        61.70       12.71       3.38        0.5520      0.00        287040.00   103.40      0.00        
8.59        61.70       12.71       3.38        0.5520      0.00        287040.00   103.95      0.00        
8.60        61.95       12.78       3.38        0.5540      0.00        287560.00   104.51      0.00        
8.61        61.95       12.78       3.38        0.5540      0.00        288080.00   105.06      0.00        
8.62        62.08       12.82       3.39        0.5540      0.00        288080.00   105.62      0.00        
8.63        62.21       12.85       3.39        0.5550      0.00        288600.00   106.18      0.00        
8.64        62.34       12.88       3.39        0.5560      0.00        289120.00   106.74      0.00        
8.65        62.60       12.95       3.41        0.5570      0.00        289640.00   107.30      0.00        
8.66        62.73       12.99       3.41        0.5580      0.00        289640.00   107.87      0.00        
8.67        62.73       12.99       3.41        0.5580      0.00        290160.00   108.44      0.00        
8.68        62.99       13.05       3.42        0.5590      0.00        290680.00   109.01      0.00        
8.69        62.99       13.05       3.42        0.5590      0.00        290680.00   109.58      0.00        
8.70        63.12       13.09       3.42        0.5600      0.00        291200.00   110.16      0.00        
8.71        63.38       13.16       3.43        0.5610      0.00        291720.00   110.74      0.00        
8.72        63.38       13.16       3.43        0.5610      0.00        291720.00   111.31      0.00        
8.73        63.64       13.22       3.44        0.5620      0.00        292240.00   111.90      0.00        
8.74        63.77       13.26       3.44        0.5630      0.00        292240.00   112.48      0.00        
8.75        63.77       13.26       3.44        0.5630      0.00        292760.00   113.07      0.00        
8.76        64.04       13.33       3.45        0.5650      0.00        293280.00   113.65      0.00        
8.77        64.17       13.36       3.46        0.5660      0.00        293800.00   114.24      0.00        
8.78        64.17       13.36       3.46        0.5660      0.00        294320.00   114.84      0.00        
8.79        64.44       13.43       3.47        0.5670      0.00        294840.00   115.43      0.00        
8.80        64.57       13.47       3.47        0.5680      0.00        294840.00   116.03      0.00        
8.81        64.57       13.47       3.47        0.5680      0.00        295360.00   116.63      0.00        
8.82        64.71       13.50       3.47        0.5690      0.00        295880.00   117.23      0.00        
8.83        64.84       13.54       3.48        0.5700      0.00        296400.00   117.84      0.00        
8.84        64.98       13.57       3.49        0.5700      0.00        296400.00   118.45      0.00        
8.85        65.11       13.61       3.49        0.5710      0.00        296920.00   119.06      0.00        
8.86        65.39       13.68       3.50        0.5720      0.00        297440.00   119.67      0.00        
8.87        65.39       13.68       3.50        0.5720      0.00        297440.00   120.28      0.00        
8.88        65.52       13.71       3.50        0.5730      0.00        297960.00   120.90      0.00        
8.89        65.80       13.78       3.51        0.5750      0.00        298480.00   121.52      0.00        
8.90        65.80       13.78       3.51        0.5750      0.00        299000.00   122.14      0.00        
8.91        66.07       13.85       3.52        0.5770      0.00        299520.00   122.76      0.00        
8.92        66.07       13.85       3.52        0.5770      0.00        300040.00   123.39      0.00        
8.93        66.35       13.92       3.53        0.5780      0.00        300560.00   124.02      0.00        
8.94        66.35       13.92       3.53        0.5780      0.00        300560.00   124.65      0.00        
8.95        66.63       13.99       3.54        0.5790      0.00        301080.00   125.28      0.00        
8.96        66.63       13.99       3.54        0.5790      0.00        301080.00   125.92      0.00        
8.97        66.77       14.03       3.54        0.5800      0.00        301600.00   126.56      0.00        
8.98        67.05       14.10       3.55        0.5810      0.00        302120.00   127.84      0.00        
8.99        67.19       14.13       3.55        0.5820      0.00        302120.00   127.84      0.00        
9.00        67.33       14.17       3.56        0.5820      0.00        302640.00   128.49      0.00        
9.01        67.48       14.21       3.56        0.5830      0.00        302640.00   129.14      0.00        
9.02        67.62       14.24       3.57        0.5830      0.00        303160.00   129.78      0.00        
9.03        67.76       14.28       3.57        0.5840      0.00        303680.00   131.09      0.00        
9.04        67.90       14.31       3.57        0.5840      0.00        303680.00   131.09      0.00        
9.05        68.05       14.35       3.57        0.5850      0.00        303680.00   131.75      0.00        
9.06        68.05       14.35       3.57        0.5850      0.00        304200.00   132.41      0.00        
9.07        68.19       14.38       3.58        0.5860      0.00        304720.00   133.07      0.00        
9.08        68.33       14.42       3.58        0.5870      0.00        305240.00   133.73      0.00        
9.09        68.48       14.46       3.59        0.5870      0.00        305240.00   134.40      0.00        
9.10        68.77       14.53       3.60        0.5880      0.00        305760.00   135.07      0.00        
9.11        68.91       14.56       3.60        0.5890      0.00        305760.00   135.74      0.00        
9.12        68.91       14.56       3.60        0.5890      0.00        306280.00   136.41      0.00        
9.13        69.20       14.64       3.61        0.5900      0.00        306800.00   137.08      0.00        
9.14        69.20       14.64       3.61        0.5900      0.00        306800.00   137.76      0.00        
9.15        69.35       14.67       3.61        0.5910      0.00        307320.00   138.44      0.00        
9.16        69.50       14.71       3.61        0.5910      0.00        307320.00   139.13      0.00        
9.17        69.79       14.78       3.62        0.5920      0.00        307840.00   139.81      0.00        
9.18        69.94       14.82       3.62        0.5930      0.00        307840.00   140.50      0.00        
9.19        70.09       14.85       3.63        0.5940      0.00        308360.00   141.19      0.00        
9.20        70.24       14.89       3.63        0.5950      0.00        309400.00   142.57      0.00        
9.21        70.24       14.89       3.63        0.5950      0.00        309400.00   142.57      0.00        
9.22        70.39       14.93       3.64        0.5960      0.00        309920.00   143.27      0.00        
9.23        70.68       15.00       3.65        0.5970      0.00        310440.00   143.97      0.00        
9.24        70.83       15.04       3.65        0.5980      0.00        310440.00   144.68      0.00        
9.25        70.83       15.04       3.65        0.5980      0.00        310960.00   145.38      0.00        
9.26        71.13       15.11       3.66        0.6000      0.00        311480.00   146.09      0.00        
9.27        71.29       15.14       3.67        0.6010      0.00        312000.00   146.80      0.00        
9.28        71.44       15.18       3.67        0.6010      0.00        312520.00   147.51      0.00        
9.29        71.59       15.22       3.67        0.6020      0.00        312520.00   148.23      0.00        
9.30        71.59       15.22       3.67        0.6020      0.00        313040.00   148.95      0.00        
9.31        71.89       15.29       3.69        0.6030      0.00        313560.00   149.67      0.00        
9.32        72.05       15.33       3.69        0.6040      0.00        313560.00   150.39      0.00        
9.33        72.20       15.37       3.69        0.6050      0.00        314080.00   151.12      0.00        
9.34        72.35       15.40       3.70        0.6050      0.00        314600.00   151.85      0.00        
9.35        72.51       15.44       3.70        0.6060      0.00        314600.00   152.58      0.00        
9.36        72.66       15.48       3.71        0.6070      0.00        315120.00   153.32      0.00        
9.37        72.82       15.51       3.71        0.6080      0.00        315640.00   154.05      0.00        
9.38        72.97       15.55       3.72        0.6080      0.00        316160.00   154.79      0.00        
9.39        73.13       15.59       3.72        0.6090      0.00        316160.00   155.53      0.00        
9.40        73.13       15.59       3.72        0.6090      0.00        316680.00   156.28      0.00        
9.41        73.28       15.63       3.72        0.6100      0.00        317200.00   157.03      0.00        
9.42        73.44       15.66       3.73        0.6100      0.00        317200.00   157.78      0.00        
9.43        73.75       15.74       3.74        0.6120      0.00        317720.00   158.53      0.00        
9.44        73.91       15.78       3.74        0.6120      0.00        318240.00   159.28      0.00        
9.45        74.07       15.81       3.74        0.6130      0.00        318240.00   160.04      0.00        
9.46        74.07       15.81       3.74        0.6130      0.00        318760.00   160.80      0.00        
9.47        74.23       15.85       3.75        0.6140      0.00        319280.00   161.57      0.00        
9.48        74.39       15.89       3.75        0.6150      0.00        319800.00   162.33      0.00        
9.49        74.54       15.93       3.76        0.6160      0.00        320320.00   163.10      0.00        
9.50        74.86       16.00       3.77        0.6170      0.00        320840.00   163.87      0.00        
9.51        75.02       16.04       3.77        0.6180      0.00        320840.00   164.65      0.00        
9.52        75.02       16.04       3.77        0.6180      0.00        321360.00   165.43      0.00        
9.53        75.34       16.11       3.78        0.6190      0.00        321360.00   166.21      0.00        
9.54        75.51       16.15       3.78        0.6200      0.00        321880.00   166.99      0.00        
9.55        75.51       16.15       3.78        0.6200      0.00        322400.00   167.78      0.00        
9.56        75.83       16.23       3.80        0.6210      0.00        322920.00   168.56      0.00        
9.57        75.83       16.23       3.80        0.6210      0.00        322920.00   169.36      0.00        
9.58        76.15       16.30       3.80        0.6220      0.00        323440.00   170.15      0.00        
9.59        76.32       16.34       3.80        0.6230      0.00        323440.00   170.95      0.00        
9.60        76.32       16.34       3.80        0.6230      0.00        323960.00   171.74      0.00        
9.61        76.64       16.42       3.82        0.6240      0.00        324480.00   172.55      0.00        
9.62        76.81       16.46       3.82        0.6250      0.00        324480.00   173.35      0.00        
9.63        76.81       16.46       3.82        0.6250      0.00        325000.00   174.16      0.00        
9.64        77.14       16.53       3.83        0.6260      0.00        325520.00   174.97      0.00        
9.65        77.14       16.53       3.83        0.6260      0.00        325520.00   175.78      0.00        
9.66        77.30       16.57       3.83        0.6270      0.00        326040.00   176.60      0.00        
9.67        77.47       16.61       3.83        0.6270      0.00        326040.00   177.41      0.00        
9.68        77.63       16.65       3.83        0.6280      0.00        326560.00   178.23      0.00        
9.69        77.80       16.69       3.84        0.6290      0.00        327080.00   179.06      0.00        
9.70        77.97       16.72       3.85        0.6290      0.00        327080.00   179.88      0.00        
9.71        78.14       16.76       3.85        0.6300      0.00        327600.00   180.71      0.00        
9.72        78.30       16.80       3.85        0.6310      0.00        328120.00   181.54      0.00        
9.73        78.64       16.88       3.86        0.6320      0.00        328120.00   182.38      0.00        
9.74        78.64       16.88       3.86        0.6320      0.00        328640.00   183.21      0.00        
9.75        78.98       16.96       3.87        0.6330      0.00        329160.00   184.05      0.00        
9.76        79.15       16.99       3.87        0.6340      0.00        329160.00   184.90      0.00        
9.77        79.32       17.03       3.88        0.6340      0.00        329680.00   185.74      0.00        
9.78        79.32       17.03       3.88        0.6340      0.00        329680.00   186.59      0.00        
9.79        79.66       17.11       3.88        0.6350      0.00        330200.00   187.44      0.00        
9.80        79.83       17.15       3.88        0.6360      0.00        330720.00   189.15      0.00        
9.81        79.83       17.15       3.88        0.6360      0.00        330720.00   189.15      0.00        
9.82        80.00       17.19       3.89        0.6380      0.00        330720.00   189.15      0.00        
9.83        80.17       17.23       3.90        0.6380      0.00        331760.00   190.01      0.00        
9.84        80.17       17.23       3.90        0.6380      0.00        331760.00   190.87      0.00        
9.85        80.52       17.31       3.91        0.6400      0.00        332280.00   191.74      0.00        
9.86        80.69       17.34       3.91        0.6400      0.00        332800.00   192.61      0.00        
9.87        80.69       17.34       3.91        0.6400      0.00        332800.00   193.48      0.00        
9.88        80.86       17.38       3.91        0.6410      0.00        333320.00   194.35      0.00        
9.89        81.21       17.46       3.92        0.6420      0.00        333320.00   195.23      0.00        
9.90        81.39       17.50       3.93        0.6430      0.00        334360.00   196.99      0.00        
9.91        81.39       17.50       3.93        0.6430      0.00        334360.00   196.99      0.00        
9.92        81.74       17.58       3.93        0.6440      0.00        334360.00   197.88      0.00        
9.93        81.74       17.58       3.93        0.6440      0.00        334880.00   198.76      0.00        
9.94        82.09       17.66       3.94        0.6450      0.00        335400.00   199.66      0.00        
9.95        82.27       17.70       3.94        0.6460      0.00        335920.00   201.45      0.00        
9.96        82.44       17.74       3.95        0.6470      0.00        336440.00   202.35      0.00        
9.97        82.62       17.78       3.96        0.6480      0.00        336440.00   202.35      0.00        
9.98        82.62       17.78       3.96        0.6480      0.00        336960.00   203.25      0.00        
9.99        82.98       17.86       3.97        0.6490      0.00        337480.00   204.16      0.00        
10.00       82.98       17.86       3.97        0.6490      0.00        337480.00   205.07      0.00        
10.01       83.33       17.94       3.97        0.6500      0.00        338000.00   205.98      0.00        
10.02       83.51       17.98       3.97        0.6510      0.00        338000.00   206.90      0.00        
10.03       83.51       17.98       3.97        0.6510      0.00        338520.00   207.81      0.00        
10.04       83.69       18.02       3.98        0.6510      0.00        338520.00   208.74      0.00        
10.05       84.05       18.10       3.99        0.6520      0.00        339040.00   209.66      0.00        
10.06       84.23       18.14       3.99        0.6530      0.00        339040.00   210.59      0.00        
10.07       84.42       18.18       3.99        0.6530      0.00        339560.00   211.51      0.00        
10.08       84.60       18.22       3.99        0.6540      0.00        339560.00   212.45      0.00        
10.09       84.78       18.26       4.00        0.6550      0.00        340080.00   213.38      0.00        
10.10       84.78       18.26       4.00        0.6550      0.00        340600.00   214.32      0.00        
10.11       85.14       18.34       4.01        0.6560      0.00        341120.00   215.26      0.00        
10.12       85.33       18.38       4.01        0.6570      0.00        341120.00   216.21      0.00        
10.13       85.51       18.42       4.02        0.6580      0.00        341640.00   217.15      0.00        
10.14       85.70       18.46       4.02        0.6590      0.00        342160.00   218.10      0.00        
10.15       85.70       18.46       4.02        0.6590      0.00        342680.00   219.06      0.00        
10.16       86.07       18.54       4.04        0.6600      0.00        343200.00   220.01      0.00        
10.17       86.25       18.58       4.04        0.6610      0.00        343200.00   220.98      0.00        
10.18       86.25       18.58       4.04        0.6610      0.00        343720.00   221.94      0.00        
10.19       86.62       18.66       4.05        0.6620      0.00        344240.00   222.90      0.00        
10.20       86.62       18.66       4.05        0.6620      0.00        344240.00   223.88      0.00        
10.21       86.81       18.70       4.05        0.6630      0.00        344760.00   224.85      0.00        
10.22       87.18       18.78       4.06        0.6640      0.00        345280.00   225.82      0.00        
10.23       87.18       18.78       4.06        0.6640      0.00        345280.00   226.80      0.00        
10.24       87.37       18.82       4.06        0.6650      0.00        345800.00   227.78      0.00        
10.25       87.75       18.90       4.07        0.6660      0.00        346320.00   228.77      0.00        
10.26       87.75       18.90       4.07        0.6660      0.00        346320.00   229.76      0.00        
10.27       88.13       18.98       4.08        0.6670      0.00        346840.00   230.75      0.00        
10.28       88.13       18.98       4.08        0.6670      0.00        346840.00   231.74      0.00        
10.29       88.51       19.06       4.08        0.6680      0.00        347360.00   232.74      0.00        
10.30       88.51       19.06       4.08        0.6680      0.00        347360.00   233.74      0.00        
10.31       88.89       19.15       4.09        0.6700      0.00        347880.00   234.74      0.00        
10.32       89.08       19.19       4.10        0.6710      0.00        348400.00   235.75      0.00        
10.33       89.08       19.19       4.10        0.6710      0.00        348920.00   236.76      0.00        
10.34       89.27       19.23       4.10        0.6710      0.00        348920.00   237.77      0.00        
10.35       89.66       19.31       4.11        0.6720      0.00        349440.00   238.79      0.00        
10.36       89.85       19.35       4.11        0.6730      0.00        349440.00   239.81      0.00        
10.37       90.04       19.39       4.11        0.6740      0.00        350480.00   241.85      0.00        
10.38       90.24       19.43       4.12        0.6750      0.00        350480.00   241.85      0.00        
10.39       90.24       19.43       4.12        0.6750      0.00        351000.00   242.88      0.00        
10.40       90.63       19.52       4.13        0.6770      0.00        351520.00   243.92      0.00        
10.41       90.63       19.52       4.13        0.6770      0.00        352040.00   244.95      0.00        
10.42       90.82       19.56       4.14        0.6780      0.00        352560.00   245.99      0.00        
10.43       91.02       19.60       4.14        0.6780      0.00        352560.00   247.04      0.00        
10.44       91.21       19.64       4.14        0.6790      0.00        353080.00   248.08      0.00        
10.45       91.61       19.72       4.16        0.6800      0.00        353600.00   249.13      0.00        
10.46       91.80       19.77       4.16        0.6810      0.00        353600.00   250.19      0.00        
10.47       92.00       19.81       4.16        0.6820      0.00        354120.00   251.24      0.00        
10.48       92.00       19.81       4.16        0.6820      0.00        354640.00   252.30      0.00        
10.49       92.20       19.85       4.17        0.6830      0.00        355160.00   253.36      0.00        
10.50       92.40       19.89       4.18        0.6840      0.00        355680.00   254.43      0.00        
10.51       92.60       19.93       4.18        0.6850      0.00        356200.00   255.50      0.00        
10.52       93.00       20.02       4.19        0.6860      0.00        356720.00   256.58      0.00        
10.53       93.00       20.02       4.19        0.6860      0.00        356720.00   257.65      0.00        
10.54       93.40       20.10       4.20        0.6870      0.00        357240.00   258.74      0.00        
10.55       93.60       20.14       4.20        0.6880      0.00        357240.00   259.82      0.00        
10.56       93.60       20.14       4.20        0.6880      0.00        357760.00   260.91      0.00        
10.57       93.80       20.18       4.21        0.6890      0.00        358280.00   262.00      0.00        
10.58       94.00       20.23       4.21        0.6890      0.00        358280.00   263.09      0.00        
10.59       94.41       20.31       4.22        0.6900      0.00        358800.00   264.19      0.00        
10.60       94.41       20.31       4.22        0.6900      0.00        358800.00   265.29      0.00        
10.61       94.81       20.39       4.22        0.6910      0.00        359320.00   266.39      0.00        
10.62       94.81       20.39       4.22        0.6910      0.00        359320.00   267.50      0.00        
10.63       95.02       20.44       4.22        0.6920      0.00        359840.00   268.61      0.00        
10.64       95.22       20.48       4.23        0.6930      0.00        360360.00   269.72      0.00        
10.65       95.63       20.56       4.24        0.6940      0.00        360360.00   270.84      0.00        
10.66       95.84       20.61       4.24        0.6940      0.00        360880.00   271.96      0.00        
10.67       95.84       20.61       4.24        0.6940      0.00        360880.00   273.08      0.00        
10.68       96.25       20.69       4.25        0.6950      0.00        361400.00   274.21      0.00        
10.69       96.46       20.73       4.25        0.6960      0.00        361400.00   275.34      0.00        
10.70       96.66       20.78       4.25        0.6970      0.00        361920.00   276.47      0.00        
10.71       96.87       20.82       4.26        0.6980      0.00        362440.00   277.61      0.00        
10.72       97.08       20.86       4.27        0.6980      0.00        362960.00   278.75      0.00        
10.73       97.29       20.90       4.27        0.6990      0.00        362960.00   279.89      0.00        
10.74       97.29       20.90       4.27        0.6990      0.00        363480.00   281.04      0.00        
10.75       97.71       20.99       4.28        0.7000      0.00        364000.00   282.19      0.00        
10.76       97.92       21.03       4.28        0.7010      0.00        364000.00   283.34      0.00        
10.77       97.92       21.03       4.28        0.7010      0.00        364520.00   284.50      0.00        
10.78       98.34       21.12       4.29        0.7030      0.00        365040.00   285.66      0.00        
10.79       98.55       21.16       4.30        0.7040      0.00        365560.00   286.82      0.00        
10.80       98.55       21.16       4.30        0.7040      0.00        366080.00   287.99      0.00        
10.81       98.97       21.25       4.30        0.7050      0.00        366080.00   289.16      0.00        
10.82       99.18       21.29       4.31        0.7050      0.00        366600.00   290.34      0.00        
10.83       99.18       21.29       4.31        0.7050      0.00        366600.00   291.52      0.00        
10.84       99.61       21.38       4.32        0.7060      0.00        367120.00   292.70      0.00        
10.85       99.61       21.38       4.32        0.7060      0.00        367120.00   293.88      0.00        
10.86       100.04      21.46       4.32        0.7070      0.00        367640.00   295.07      0.00        
10.87       100.04      21.46       4.32        0.7070      0.00        367640.00   296.26      0.00        
10.88       100.47      21.55       4.33        0.7080      0.00        368160.00   297.46      0.00        
10.89       100.47      21.55       4.33        0.7080      0.00        368160.00   298.65      0.00        
10.90       100.68      21.59       4.33        0.7090      0.00        368680.00   299.86      0.00        
10.91       100.90      21.64       4.33        0.7100      0.00        369200.00   301.06      0.00        
10.92       101.33      21.72       4.35        0.7110      0.00        369720.00   302.27      0.00        
10.93       101.33      21.72       4.35        0.7110      0.00        369720.00   303.48      0.00        
10.94       101.55      21.77       4.35        0.7120      0.00        370240.00   304.70      0.00        
10.95       101.77      21.81       4.35        0.7120      0.00        370240.00   305.92      0.00        
10.96       102.20      21.90       4.36        0.7130      0.00        370760.00   307.14      0.00        
10.97       102.20      21.90       4.36        0.7130      0.00        370760.00   308.37      0.00        
10.98       102.42      21.94       4.36        0.7140      0.00        371280.00   309.59      0.00        
10.99       102.64      21.98       4.36        0.7150      0.00        371800.00   310.83      0.00        
11.00       103.08      22.07       4.37        0.7160      0.00        371800.00   312.06      0.00        
11.01       103.08      22.07       4.37        0.7160      0.00        372320.00   313.30      0.00        
11.02       103.30      22.12       4.38        0.7170      0.00        372840.00   314.55      0.00        
11.03       103.52      22.16       4.38        0.7180      0.00        373360.00   315.80      0.00        
11.04       103.75      22.20       4.39        0.7190      0.00        373880.00   317.05      0.00        
11.05       104.19      22.29       4.40        0.7200      0.00        374400.00   318.30      0.00        
11.06       104.19      22.29       4.40        0.7200      0.00        374400.00   319.56      0.00        
11.07       104.41      22.34       4.40        0.7210      0.00        374920.00   320.83      0.00        
11.08       104.64      22.38       4.41        0.7220      0.00        375440.00   322.10      0.00        
11.09       105.09      22.47       4.41        0.7230      0.00        375440.00   323.37      0.00        
11.10       105.09      22.47       4.41        0.7230      0.00        375960.00   324.64      0.00        
11.11       105.54      22.56       4.43        0.7240      0.00        376480.00   325.92      0.00        
11.12       105.76      22.60       4.43        0.7250      0.00        376480.00   327.20      0.00        
11.13       105.99      22.64       4.43        0.7260      0.00        377000.00   328.49      0.00        
11.14       105.99      22.64       4.43        0.7260      0.00        377520.00   329.78      0.00        
11.15       106.21      22.69       4.44        0.7270      0.00        378040.00   331.07      0.00        
11.16       106.44      22.73       4.44        0.7280      0.00        378560.00   332.37      0.00        
11.17       106.67      22.78       4.45        0.7290      0.00        379080.00   333.67      0.00        
11.18       107.12      22.87       4.46        0.7300      0.00        379600.00   334.98      0.00        
11.19       107.35      22.91       4.46        0.7310      0.00        379600.00   336.29      0.00        
11.20       107.58      22.96       4.47        0.7320      0.00        380120.00   337.60      0.00        
11.21       107.58      22.96       4.47        0.7320      0.00        380640.00   338.92      0.00        
11.22       108.04      23.05       4.48        0.7330      0.00        381160.00   340.24      0.00        
11.23       108.04      23.05       4.48        0.7330      0.00        381160.00   341.57      0.00        
